Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,EmailBouncedReason,EmailBouncedDate,Jigsaw
91a17515-5121-4271-a411-7aae82c965bd,f26b90b0-0e0b-4759-b078-dd34ef69e2fc,Maurise,Donica,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4048,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9b373ede-73a6-472a-8d75-23d2545d2f30,629f686e-9380-4d08-900f-95f9fce8d18d,Adham,Mallory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(425)742-4492,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8ec98c49-75c3-436d-a407-fcde48343bfb,057904e0-03c9-4a46-9d35-6541ea266616,Daryl,Chere,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(939) 937-4190,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Darius Adamczyk became President and CEO of Honeywell in April 2017 and was elected to the Company’s Board of Directors in 2016. Previously, Adamczyk served as Honeywell’s President and Chief Operating Officer, responsible for driving continued profitable growth of the Company’s operating businesses through HOS Gold breakthrough growth strategies, including advanced software offerings that complement a diverse technology portfolio.",#N/A,#N/A,#N/A
43fa42be-be7c-441d-9138-ddba341e1368,a42e6e79-d796-4a1f-9556-e7615bc31e56,Abie,Sharla,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,(02) 7167 8293,(02) 7167 8293,0421 168 430,#N/A,#N/A,(02) 7167 8293,nitish.madan@nagarro.com,Head of Partner Relations,Sales,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4a8a2761-a90b-43ed-97f7-fa0fa04006cc,b3695549-ddb4-48e8-9bf9-b918ee1f1dff,Verne,Winnah,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Met Life Stadium Drive,East Rutherford,NJ,7073,USA,#N/A,#N/A,#N/A,(886) 503-7974,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,"Mr. David P. Phillips has been the Chief Financial Officer and Treasurer of Publix Super Markets, Inc. since 1990 and serves as its Executive Vice President and Principal Accounting Officer January 2016.",#N/A,#N/A,#N/A
c676ad20-4f2c-4455-9ea5-2e0065c86ac3,1303adb4-87fc-47ff-93de-6d489aa30988,Frederic,Kelcie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,79 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b923dc72-bd72-4696-bdd5-3a856a1aa823,1d517951-1275-4586-b550-b766c77902b3,Carling,Stafani,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4002,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ba0bebde-5acb-4051-a1a4-1f038e2731bb,5072ef92-6fcd-4355-af48-36ed83d1667c,Morley,Babs,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12bb6d14-229b-45d6-a840-9c69266afb36,4daa6ee9-e671-4e3a-8a63-182797bea466,Kevin,Maisie,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3961,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0bf54a50-f1a5-42cc-9f18-629f1a34eb5e,a42e6e79-d796-4a1f-9556-e7615bc31e56,Riordan,Ricki,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3980,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
fa1cc135-9b53-4cb4-91ce-19cca8198915,181898d2-4913-4aca-a3e8-2bf2ed62fd15,Rafi,Laurice,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3950,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7d1fc1c1-45ca-4ab5-826a-14663cb5162b,175d987e-c994-4755-ade1-843834b6ed5d,Orton,Dollie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
812de6f7-42c5-4abc-b5f5-dc3d597131e9,62f2b56b-1f44-41ba-9f99-01514e74088f,Dylan,Dusty,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7295 8064,(03) 7295 8064,0428 239 189,#N/A,#N/A,(03) 7295 8064,nitish.madan@nagarro.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f8c5fbf7-a776-4466-b611-8a6e35e7b5b1,e9972611-c634-4f13-8651-148077cb30b1,Bartholemy,Penelope,#N/A,#N/A,Indianapolis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71 Miller Hill,#N/A,IN,46202,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
287d0d83-a639-40bf-a203-3fbd02e69d52,31eade5e-7bea-4f8e-8f37-a40483a150af,Steven,Laurette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(552) 456-2839,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"EVP, Chief Adminstrative Officer & General Counsel",#N/A,#N/A,#N/A,#N/A,"Hilary Krane brings global expertise in corporate law, mergers and acquisitions, brand protection, and government affairs to her role as EVP, Chief Administrative Officer & General Counsel for NIKE, Inc. Krane joined the company from Levi Strauss & Company, where she held various roles including Senior Vice President, General Counsel and Corporate Affairs.",#N/A,#N/A,#N/A
bcacea1d-3877-4801-abd9-70b5a2ac968a,31eade5e-7bea-4f8e-8f37-a40483a150af,Donovan,Sayre,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(344) 246-9732,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,"Andy Campion joined NIKE in 2007 as Vice President of Global Planning and Development, leading long-range financial and strategic planning. He was appointed Chief Financial Officer of the NIKE Brand in 2010, responsible for leading all aspects of financial management for the company’s flagship brand. In 2014, he was appointed Senior Vice President, Strategy, Finance and Investor Relations in addition to his role as Chief Financial Officer of the NIKE Brand.",#N/A,#N/A,#N/A
0579e44e-5f42-4c78-bd06-7e6b61450f19,ca1b8828-a1af-4fe3-adb2-5727f2bad4b2,Andras,Liva,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(321) 342-7063,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Legal Officer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
de330da1-7937-45ca-9078-b48ed6a1fa29,8d6761e7-7b1c-4870-9003-a3a781797b57,Brandy,Hetty,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4005,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ba983d3e-717d-4ee9-be06-58e21f7d8af2,e70f5604-e247-45c4-9db7-014c11a41d0a,Anthony,Tanhya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(588) 256-5616,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Senior Vice President, Legal, General Counsel and Corporate Secretary",#N/A,#N/A,#N/A,#N/A,Serves as counsel providing oversight on all legal issues impacting the corporation,#N/A,#N/A,#N/A
3aa7c35a-c774-4db9-ba63-6ddd667ff585,6fdce1c7-7996-4480-9f13-befedfdd7710,Deane,Darryl,#N/A,#N/A,Houston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2591 Vidon Court,#N/A,Tx,77228,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ac7be047-6cf8-4fef-9cd5-b3ba3fd3a238,e8cc936f-b48f-42c5-be05-df861809c1dd,Ellsworth,Charlean,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(525) 265-0997,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Procurement Officer,#N/A,#N/A,#N/A,#N/A,"Michael Bartschat serves as chief procurement officer (CPO) and vice president of the Johnson Controls Operating System. As CPO, Bartschat leads an integrated global procurement function that leverages scale and optimizes the cost and value of purchased materials, products and services.",#N/A,#N/A,#N/A
62be9921-95a2-4e84-9000-01f8e8a232b5,99b94241-300a-4332-8571-761e04bb049a,Norbert,Sile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ac25d7e1-af39-47da-9664-be9c6a903595,229a0aea-c979-4c06-92cd-8677e7bd6316,Waverley,Lanni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(438) 369-2472,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP and Chief Legal & Risk Officer,#N/A,#N/A,#N/A,#N/A,"Don Liu is executive vice president and chief legal & risk officer for Target and a member of its executive leadership team. He oversees all legal, risk and compliance, corporate governance and governmental affairs matters for the company.",#N/A,#N/A,#N/A
a8504371-4a06-462f-b96b-828d291d0287,8d6761e7-7b1c-4870-9003-a3a781797b57,Kory,Elsie,#N/A,28 Short St,Auburn,NSW,2040,Australia,#N/A,#N/A,#N/A,28 Short St,Auburn,NSW,2040,Australia,#N/A,#N/A,#N/A,(02) 7321 6015,(02) 7321 6015,0416 875 230,#N/A,#N/A,(02) 7321 6015,nitish.madan@nagarro.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7a1e287f-789c-4780-b576-f95774e9be58,a40c3716-3bbc-4b3a-8813-3abb46f237eb,Minor,Josi,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,(415) 555-1212,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,President,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9ebdb756-61a2-46cb-8cf8-be7afb3790eb,0255c937-e703-4505-b7a9-8c9747e8b113,Kincaid,Dee Dee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(999) 212-5990,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP and General Counsel,#N/A,#N/A,#N/A,#N/A,"Christopher Todoroff is Humana’s Senior Vice President and General Counsel, with responsibility for legal counsel for all aspects of the Company and Corporate Governance oversight, including the Company's Law Department and Compliance function. He is a member of the Management Team, which sets the firm’s strategic direction, and reports to President and Chief Executive Officer Bruce Broussard.",#N/A,#N/A,#N/A
0738fbff-1cbb-4bab-bbb0-0c900d57d02a,1f8e85eb-d58d-48a5-b934-b013131ffe53,Kristian,Salome,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
62d17f19-3031-4320-bcd0-4dad924c5951,02fbb698-e655-4f56-8006-d0a1c122ed05,Edvard,Bendite,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,81 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8c1ca1cc-0d01-4784-8ff3-77963c3449c7,d22b9522-e924-415f-bb5b-41a7088617ba,Saxe,Charita,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07271f6f-01b4-4ae0-9458-cd0916c85164,4a865490-9780-46da-93ed-336f020aa95e,Andrej,Gertie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
74e4035d-1f26-4dc6-ac69-41c848eabf4c,1dd04607-7227-46ae-a213-20bea352a0b8,Cullan,Persis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(442)666-1798,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e9c02536-9b57-484e-9adc-8d9fb1ff31fe,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,Salem,Breanne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(952) 843-7916,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,VP of Location and Local Services,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
021230ca-5a70-440d-9c17-b9ac999afc45,9f48e195-10cf-46c5-a116-3598874d495b,Jerrie,Muffin,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4060,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7165e44f-6e70-443a-9083-8f65524d30c3,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Loren,Jolyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(323) 387-7082,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",#N/A,#N/A,#N/A
6f240565-4eba-479e-892e-208ecd527d46,05d375ec-96c3-40f9-98b3-4744bd4132cf,Locke,Cathleen,#N/A,5/5a The Avenue,Balaclava,VIC,3183,Australia,#N/A,#N/A,#N/A,5/5a The Avenue,Balaclava,VIC,3183,Australia,#N/A,#N/A,#N/A,(03) 7903 7671,(03) 7903 7671,0413 671 482,#N/A,#N/A,(03) 7903 7671,nitish.madan@nagarro.com,Sales Executive,Sales,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c9cdb1b0-cff8-40b7-97cd-989e80d42cb6,02fbb698-e655-4f56-8006-d0a1c122ed05,Osmund,Lindie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d7749b78-9e11-43a4-ac35-575f223ef000,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,Wilbert,Mair,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
93848db0-ee0a-4e55-84a6-b8d02b466c0d,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Adlai,Maryanne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(303) 999-1234,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,"Throughout his career, Mr. Albers has held a variety of managerial positions in development, operations, production and engineering. After several assignments in Texas and New Jersey, in 1991 he was transferred to Esso Australia in Melbourne as technical manager and later became operations manager. He then held positions as Alaska interests manager and production manager for the Western U.S.",#N/A,#N/A,#N/A
23459a4c-5603-419b-bb6c-562abbeb8735,a49920b1-d25e-499b-8d5b-dce2a9d90838,Feodor,Joelly,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(534) 655-2599,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CAO,#N/A,#N/A,#N/A,#N/A,"Mr. Jerry Weiss has been the Chief Administrative Officer and Executive Vice President at Federal Home Loan Mortgage Corporation since August 2010. Mr. Weiss oversees Freddie Mac's compliance with policies, procedures and practices, including compliance with laws and regulations.",#N/A,#N/A,#N/A
0c758f6f-7d26-40b4-aec6-db2d021b3a40,ad93599a-9ec6-40ed-b8cc-95e912b3b06c,Gradey,Ursala,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(518) 310-9546,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
62a999f7-03b5-4ea1-8e81-5b3030dcca49,5072ef92-6fcd-4355-af48-36ed83d1667c,Pepillo,Barbey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,84 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
008cb306-9b21-48b5-b695-de0d9bc26726,0447e566-cb88-4210-808d-819647a6e46f,Jamil,Lucienne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0102,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
fe60faf2-743f-46aa-85d6-f09655db4447,437df295-8391-422c-b5fe-73dd46f186f5,Fletch,Eleanor,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3936,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79725c04-00a9-4a49-b830-e533d2ac6e15,62daecfe-8728-4927-8172-ff7de796551c,Elmore,Bettina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7158baa9-9593-4ce3-87ee-f382e4798258,62f2b56b-1f44-41ba-9f99-01514e74088f,Valentijn,Clotilda,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7634 7672,(03) 7634 7672,0421 867 466,#N/A,#N/A,(03) 7634 7672,nitish.madan@nagarro.com,SVP Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a451ef33-2b89-44ff-b62e-1f392d13d066,a40c3716-3bbc-4b3a-8813-3abb46f237eb,Amos,Myrna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,(905) 555-1212,(555) 555-1212,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Sales Manager,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c2e3c332-0266-42c6-801e-d9b29aeb5384,e5fcdd56-47f8-4694-bfa1-12a494ae728e,Romeo,Candi,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4019,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56065c53-d738-47ab-8bec-3157c68c444f,d5154e81-89a1-4a3b-a970-4a60245f5132,Lock,Hollyanne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4 Yawkey Way,Boston,MA,2215,USA,#N/A,#N/A,#N/A,(778) 479-5445,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,General Counsel & Coperate Secretary,#N/A,#N/A,#N/A,#N/A,"Rohan Weerasinghe joined Citi as General Counsel and Corporate Secretary in June 2012. A member of Citi's Operating Committee, Rohan oversees Citi's global legal team, including business-unit general counsels, regional general counsels and corporate deputy general counsels.",#N/A,#N/A,#N/A
714bd0db-966f-41ed-8b59-34d6c2c8a3f7,9f6814d7-8a04-4d8f-856d-3975f8f0cb00,Hogan,Bobinette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123 Disc Dr.,Louisville,Colorado,80027,United States,#N/A,#N/A,#N/A,(441) 514-4366,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Jeff Bezos founded Amazon.com in 1994. Amazon’s mission is to be Earth's most customer-centric company. Amazon offers low prices and fast delivery on millions of items, designs and builds the bestselling Kindle hardware, and empowers companies and governments in over 190 countries around the world with the leading cloud computing infrastructure through its Amazon Web Services offering",#N/A,#N/A,#N/A
a9893ae8-707b-4c69-bb19-610bfebafc48,99b94241-300a-4332-8571-761e04bb049a,Georas,Tiphani,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(392) 999-8377,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP and General Counsel,#N/A,#N/A,#N/A,#N/A,"Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",#N/A,#N/A,#N/A
